fips,state,country,aggregate_level,can_location_page_url
47061,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/grundy_county
47063,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hamblen_county
47065,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hamilton_county
47067,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hancock_county
47069,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hardeman_county
47071,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hardin_county
47073,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hawkins_county
47075,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/haywood_county
47077,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/henderson_county
47079,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/henry_county
47081,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/hickman_county
47083,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/houston_county
47085,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/humphreys_county
47087,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/jackson_county
47089,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/jefferson_county
47091,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/johnson_county
47093,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/knox_county
47095,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/lake_county
47097,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/lauderdale_county
47099,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/lawrence_county
47101,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/lewis_county
47103,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/lincoln_county
47105,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/loudon_county
47107,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/mc_minn_county
47109,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/mc_nairy_county
47111,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/macon_county
47113,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/madison_county
47115,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/marion_county
47117,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/marshall_county
47119,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/maury_county
47121,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/meigs_county
47123,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/monroe_county
47125,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/montgomery_county
47127,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/moore_county
47129,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/morgan_county
47131,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/obion_county
47133,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/overton_county
47135,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/perry_county
47137,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/pickett_county
47139,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/polk_county
47141,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/putnam_county
47143,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/rhea_county
47145,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/roane_county
47147,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/robertson_county
47149,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/rutherford_county
47151,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/scott_county
47153,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/sequatchie_county
47155,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/sevier_county
47157,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/shelby_county
47159,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/smith_county
47161,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/stewart_county
47163,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/sullivan_county
47165,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/sumner_county
47167,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/tipton_county
47169,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/trousdale_county
47171,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/unicoi_county
47173,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/union_county
47175,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/van_buren_county
47177,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/warren_county
47179,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/washington_county
47181,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/wayne_county
47183,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/weakley_county
47185,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/white_county
47187,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/williamson_county
47189,TN,USA,county,https://covidactnow.org/us/tennessee-tn/county/wilson_county
48,TX,USA,state,https://covidactnow.org/us/texas-tx
48001,TX,USA,county,https://covidactnow.org/us/texas-tx/county/anderson_county
48003,TX,USA,county,https://covidactnow.org/us/texas-tx/county/andrews_county
48005,TX,USA,county,https://covidactnow.org/us/texas-tx/county/angelina_county
48007,TX,USA,county,https://covidactnow.org/us/texas-tx/county/aransas_county
48009,TX,USA,county,https://covidactnow.org/us/texas-tx/county/archer_county
48011,TX,USA,county,https://covidactnow.org/us/texas-tx/county/armstrong_county
48013,TX,USA,county,https://covidactnow.org/us/texas-tx/county/atascosa_county
48015,TX,USA,county,https://covidactnow.org/us/texas-tx/county/austin_county
48017,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bailey_county
48019,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bandera_county
48021,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bastrop_county
48023,TX,USA,county,https://covidactnow.org/us/texas-tx/county/baylor_county
48025,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bee_county
48027,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bell_county
48029,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bexar_county
48031,TX,USA,county,https://covidactnow.org/us/texas-tx/county/blanco_county
48033,TX,USA,county,https://covidactnow.org/us/texas-tx/county/borden_county
48035,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bosque_county
48037,TX,USA,county,https://covidactnow.org/us/texas-tx/county/bowie_county
48039,TX,USA,county,https://covidactnow.org/us/texas-tx/county/brazoria_county
48041,TX,USA,county,https://covidactnow.org/us/texas-tx/county/brazos_county
48043,TX,USA,county,https://covidactnow.org/us/texas-tx/county/brewster_county
48045,TX,USA,county,https://covidactnow.org/us/texas-tx/county/briscoe_county
48047,TX,USA,county,https://covidactnow.org/us/texas-tx/county/brooks_county
48049,TX,USA,county,https://covidactnow.org/us/texas-tx/county/brown_county
48051,TX,USA,county,https://covidactnow.org/us/texas-tx/county/burleson_county
48053,TX,USA,county,https://covidactnow.org/us/texas-tx/county/burnet_county
48055,TX,USA,county,https://covidactnow.org/us/texas-tx/county/caldwell_county
48057,TX,USA,county,https://covidactnow.org/us/texas-tx/county/calhoun_county
48059,TX,USA,county,https://covidactnow.org/us/texas-tx/county/callahan_county
48061,TX,USA,county,https://covidactnow.org/us/texas-tx/county/cameron_county
48063,TX,USA,county,https://covidactnow.org/us/texas-tx/county/camp_county
48065,TX,USA,county,https://covidactnow.org/us/texas-tx/county/carson_county
48067,TX,USA,county,https://covidactnow.org/us/texas-tx/county/cass_county
48069,TX,USA,county,https://covidactnow.org/us/texas-tx/county/castro_county
48071,TX,USA,county,https://covidactnow.org/us/texas-tx/county/chambers_county
48073,TX,USA,county,https://covidactnow.org/us/texas-tx/county/cherokee_county
48075,TX,USA,county,https://covidactnow.org/us/texas-tx/county/childress_county
48077,TX,USA,county,https://covidactnow.org/us/texas-tx/county/clay_county
48079,TX,USA,county,https://covidactnow.org/us/texas-tx/county/cochran_county
48081,TX,USA,county,https://covidactnow.org/us/texas-tx/county/coke_county
48083,TX,USA,county,https://covidactnow.org/us/texas-tx/county/coleman_county
48085,TX,USA,county,https://covidactnow.org/us/texas-tx/county/collin_county
48087,TX,USA,county,https://covidactnow.org/us/texas-tx/county/collingsworth_county
48089,TX,USA,county,https://covidactnow.org/us/texas-tx/county/colorado_county
48091,TX,USA,county,https://covidactnow.org/us/texas-tx/county/comal_county
48093,TX,USA,county,https://covidactnow.org/us/texas-tx/county/comanche_county
48095,TX,USA,county,https://covidactnow.org/us/texas-tx/county/concho_county
48097,TX,USA,county,https://covidactnow.org/us/texas-tx/county/cooke_county
48099,TX,USA,county,https://covidactnow.org/us/texas-tx/county/coryell_county
48101,TX,USA,county,https://covidactnow.org/us/texas-tx/county/cottle_county
48103,TX,USA,county,https://covidactnow.org/us/texas-tx/county/crane_county
48105,TX,USA,county,https://covidactnow.org/us/texas-tx/county/crockett_county
48107,TX,USA,county,https://covidactnow.org/us/texas-tx/county/crosby_county
48109,TX,USA,county,https://covidactnow.org/us/texas-tx/county/culberson_county
48111,TX,USA,county,https://covidactnow.org/us/texas-tx/county/dallam_county
48113,TX,USA,county,https://covidactnow.org/us/texas-tx/county/dallas_county
48115,TX,USA,county,https://covidactnow.org/us/texas-tx/county/dawson_county
48117,TX,USA,county,https://covidactnow.org/us/texas-tx/county/deaf_smith_county
48119,TX,USA,county,https://covidactnow.org/us/texas-tx/county/delta_county
48121,TX,USA,county,https://covidactnow.org/us/texas-tx/county/denton_county
48123,TX,USA,county,https://covidactnow.org/us/texas-tx/county/de_witt_county
48125,TX,USA,county,https://covidactnow.org/us/texas-tx/county/dickens_county
48127,TX,USA,county,https://covidactnow.org/us/texas-tx/county/dimmit_county
48129,TX,USA,county,https://covidactnow.org/us/texas-tx/county/donley_county
48131,TX,USA,county,https://covidactnow.org/us/texas-tx/county/duval_county
48133,TX,USA,county,https://covidactnow.org/us/texas-tx/county/eastland_county
48135,TX,USA,county,https://covidactnow.org/us/texas-tx/county/ector_county
48137,TX,USA,county,https://covidactnow.org/us/texas-tx/county/edwards_county
48139,TX,USA,county,https://covidactnow.org/us/texas-tx/county/ellis_county
48141,TX,USA,county,https://covidactnow.org/us/texas-tx/county/el_paso_county
48143,TX,USA,county,https://covidactnow.org/us/texas-tx/county/erath_county
48145,TX,USA,county,https://covidactnow.org/us/texas-tx/county/falls_county
48147,TX,USA,county,https://covidactnow.org/us/texas-tx/county/fannin_county
48149,TX,USA,county,https://covidactnow.org/us/texas-tx/county/fayette_county
48151,TX,USA,county,https://covidactnow.org/us/texas-tx/county/fisher_county
48153,TX,USA,county,https://covidactnow.org/us/texas-tx/county/floyd_county
48155,TX,USA,county,https://covidactnow.org/us/texas-tx/county/foard_county
48157,TX,USA,county,https://covidactnow.org/us/texas-tx/county/fort_bend_county
48159,TX,USA,county,https://covidactnow.org/us/texas-tx/county/franklin_county
48161,TX,USA,county,https://covidactnow.org/us/texas-tx/county/freestone_county
48163,TX,USA,county,https://covidactnow.org/us/texas-tx/county/frio_county
48165,TX,USA,county,https://covidactnow.org/us/texas-tx/county/gaines_county
48167,TX,USA,county,https://covidactnow.org/us/texas-tx/county/galveston_county
48169,TX,USA,county,https://covidactnow.org/us/texas-tx/county/garza_county
48171,TX,USA,county,https://covidactnow.org/us/texas-tx/county/gillespie_county
48173,TX,USA,county,https://covidactnow.org/us/texas-tx/county/glasscock_county
48175,TX,USA,county,https://covidactnow.org/us/texas-tx/county/goliad_county
48177,TX,USA,county,https://covidactnow.org/us/texas-tx/county/gonzales_county
48179,TX,USA,county,https://covidactnow.org/us/texas-tx/county/gray_county
48181,TX,USA,county,https://covidactnow.org/us/texas-tx/county/grayson_county
48183,TX,USA,county,https://covidactnow.org/us/texas-tx/county/gregg_county
48185,TX,USA,county,https://covidactnow.org/us/texas-tx/county/grimes_county
48187,TX,USA,county,https://covidactnow.org/us/texas-tx/county/guadalupe_county
48189,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hale_county
48191,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hall_county
48193,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hamilton_county
48195,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hansford_county
48197,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hardeman_county
48199,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hardin_county
48201,TX,USA,county,https://covidactnow.org/us/texas-tx/county/harris_county
48203,TX,USA,county,https://covidactnow.org/us/texas-tx/county/harrison_county
48205,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hartley_county
48207,TX,USA,county,https://covidactnow.org/us/texas-tx/county/haskell_county
48209,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hays_county
48211,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hemphill_county
48213,TX,USA,county,https://covidactnow.org/us/texas-tx/county/henderson_county
48215,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hidalgo_county
48217,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hill_county
48219,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hockley_county
48221,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hood_county
48223,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hopkins_county
48225,TX,USA,county,https://covidactnow.org/us/texas-tx/county/houston_county
48227,TX,USA,county,https://covidactnow.org/us/texas-tx/county/howard_county
48229,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hudspeth_county
48231,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hunt_county
48233,TX,USA,county,https://covidactnow.org/us/texas-tx/county/hutchinson_county
48235,TX,USA,county,https://covidactnow.org/us/texas-tx/county/irion_county
48237,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jack_county
48239,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jackson_county
48241,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jasper_county
48243,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jeff_davis_county
48245,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jefferson_county
48247,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jim_hogg_county
48249,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jim_wells_county
48251,TX,USA,county,https://covidactnow.org/us/texas-tx/county/johnson_county
48253,TX,USA,county,https://covidactnow.org/us/texas-tx/county/jones_county
48255,TX,USA,county,https://covidactnow.org/us/texas-tx/county/karnes_county
48257,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kaufman_county
48259,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kendall_county
48261,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kenedy_county
48263,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kent_county
48265,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kerr_county
48267,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kimble_county
48269,TX,USA,county,https://covidactnow.org/us/texas-tx/county/king_county
48271,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kinney_county
48273,TX,USA,county,https://covidactnow.org/us/texas-tx/county/kleberg_county
48275,TX,USA,county,https://covidactnow.org/us/texas-tx/county/knox_county
48277,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lamar_county
48279,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lamb_county
48281,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lampasas_county
48283,TX,USA,county,https://covidactnow.org/us/texas-tx/county/la_salle_county
48285,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lavaca_county
48287,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lee_county
48289,TX,USA,county,https://covidactnow.org/us/texas-tx/county/leon_county
48291,TX,USA,county,https://covidactnow.org/us/texas-tx/county/liberty_county
48293,TX,USA,county,https://covidactnow.org/us/texas-tx/county/limestone_county
48295,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lipscomb_county
48297,TX,USA,county,https://covidactnow.org/us/texas-tx/county/live_oak_county
48299,TX,USA,county,https://covidactnow.org/us/texas-tx/county/llano_county
48301,TX,USA,county,https://covidactnow.org/us/texas-tx/county/loving_county
48303,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lubbock_county
48305,TX,USA,county,https://covidactnow.org/us/texas-tx/county/lynn_county
48307,TX,USA,county,https://covidactnow.org/us/texas-tx/county/mc_culloch_county
48309,TX,USA,county,https://covidactnow.org/us/texas-tx/county/mc_lennan_county
48311,TX,USA,county,https://covidactnow.org/us/texas-tx/county/mc_mullen_county
48313,TX,USA,county,https://covidactnow.org/us/texas-tx/county/madison_county
48315,TX,USA,county,https://covidactnow.org/us/texas-tx/county/marion_county
48317,TX,USA,county,https://covidactnow.org/us/texas-tx/county/martin_county
48319,TX,USA,county,https://covidactnow.org/us/texas-tx/county/mason_county
48321,TX,USA,county,https://covidactnow.org/us/texas-tx/county/matagorda_county
48323,TX,USA,county,https://covidactnow.org/us/texas-tx/county/maverick_county
48325,TX,USA,county,https://covidactnow.org/us/texas-tx/county/medina_county
48327,TX,USA,county,https://covidactnow.org/us/texas-tx/county/menard_county
48329,TX,USA,county,https://covidactnow.org/us/texas-tx/county/midland_county
48331,TX,USA,county,https://covidactnow.org/us/texas-tx/county/milam_county
48333,TX,USA,county,https://covidactnow.org/us/texas-tx/county/mills_county
48335,TX,USA,county,https://covidactnow.org/us/texas-tx/county/mitchell_county
48337,TX,USA,county,https://covidactnow.org/us/texas-tx/county/montague_county
48339,TX,USA,county,https://covidactnow.org/us/texas-tx/county/montgomery_county
48341,TX,USA,county,https://covidactnow.org/us/texas-tx/county/moore_county
48343,TX,USA,county,https://covidactnow.org/us/texas-tx/county/morris_county
48345,TX,USA,county,https://covidactnow.org/us/texas-tx/county/motley_county
48347,TX,USA,county,https://covidactnow.org/us/texas-tx/county/nacogdoches_county
48349,TX,USA,county,https://covidactnow.org/us/texas-tx/county/navarro_county
48351,TX,USA,county,https://covidactnow.org/us/texas-tx/county/newton_county
48353,TX,USA,county,https://covidactnow.org/us/texas-tx/county/nolan_county
48355,TX,USA,county,https://covidactnow.org/us/texas-tx/county/nueces_county
48357,TX,USA,county,https://covidactnow.org/us/texas-tx/county/ochiltree_county
48359,TX,USA,county,https://covidactnow.org/us/texas-tx/county/oldham_county
48361,TX,USA,county,https://covidactnow.org/us/texas-tx/county/orange_county
48363,TX,USA,county,https://covidactnow.org/us/texas-tx/county/palo_pinto_county
48365,TX,USA,county,https://covidactnow.org/us/texas-tx/county/panola_county
48367,TX,USA,county,https://covidactnow.org/us/texas-tx/county/parker_county
48369,TX,USA,county,https://covidactnow.org/us/texas-tx/county/parmer_county
48371,TX,USA,county,https://covidactnow.org/us/texas-tx/county/pecos_county
48373,TX,USA,county,https://covidactnow.org/us/texas-tx/county/polk_county
48375,TX,USA,county,https://covidactnow.org/us/texas-tx/county/potter_county
48377,TX,USA,county,https://covidactnow.org/us/texas-tx/county/presidio_county
48379,TX,USA,county,https://covidactnow.org/us/texas-tx/county/rains_county
48381,TX,USA,county,https://covidactnow.org/us/texas-tx/county/randall_county
48383,TX,USA,county,https://covidactnow.org/us/texas-tx/county/reagan_county
48385,TX,USA,county,https://covidactnow.org/us/texas-tx/county/real_county
48387,TX,USA,county,https://covidactnow.org/us/texas-tx/county/red_river_county
48389,TX,USA,county,https://covidactnow.org/us/texas-tx/county/reeves_county
48391,TX,USA,county,https://covidactnow.org/us/texas-tx/county/refugio_county
48393,TX,USA,county,https://covidactnow.org/us/texas-tx/county/roberts_county
48395,TX,USA,county,https://covidactnow.org/us/texas-tx/county/robertson_county
48397,TX,USA,county,https://covidactnow.org/us/texas-tx/county/rockwall_county
48399,TX,USA,county,https://covidactnow.org/us/texas-tx/county/runnels_county
48401,TX,USA,county,https://covidactnow.org/us/texas-tx/county/rusk_county
48403,TX,USA,county,https://covidactnow.org/us/texas-tx/county/sabine_county
48405,TX,USA,county,https://covidactnow.org/us/texas-tx/county/san_augustine_county
48407,TX,USA,county,https://covidactnow.org/us/texas-tx/county/san_jacinto_county
48409,TX,USA,county,https://covidactnow.org/us/texas-tx/county/san_patricio_county
48411,TX,USA,county,https://covidactnow.org/us/texas-tx/county/san_saba_county
48413,TX,USA,county,https://covidactnow.org/us/texas-tx/county/schleicher_county
48415,TX,USA,county,https://covidactnow.org/us/texas-tx/county/scurry_county
48417,TX,USA,county,https://covidactnow.org/us/texas-tx/county/shackelford_county
48419,TX,USA,county,https://covidactnow.org/us/texas-tx/county/shelby_county
48421,TX,USA,county,https://covidactnow.org/us/texas-tx/county/sherman_county
48423,TX,USA,county,https://covidactnow.org/us/texas-tx/county/smith_county
48425,TX,USA,county,https://covidactnow.org/us/texas-tx/county/somervell_county
48427,TX,USA,county,https://covidactnow.org/us/texas-tx/county/starr_county
48429,TX,USA,county,https://covidactnow.org/us/texas-tx/county/stephens_county
48431,TX,USA,county,https://covidactnow.org/us/texas-tx/county/sterling_county
48433,TX,USA,county,https://covidactnow.org/us/texas-tx/county/stonewall_county
48435,TX,USA,county,https://covidactnow.org/us/texas-tx/county/sutton_county
48437,TX,USA,county,https://covidactnow.org/us/texas-tx/county/swisher_county
48439,TX,USA,county,https://covidactnow.org/us/texas-tx/county/tarrant_county
48441,TX,USA,county,https://covidactnow.org/us/texas-tx/county/taylor_county
48443,TX,USA,county,https://covidactnow.org/us/texas-tx/county/terrell_county
48445,TX,USA,county,https://covidactnow.org/us/texas-tx/county/terry_county
48447,TX,USA,county,https://covidactnow.org/us/texas-tx/county/throckmorton_county
48449,TX,USA,county,https://covidactnow.org/us/texas-tx/county/titus_county
48451,TX,USA,county,https://covidactnow.org/us/texas-tx/county/tom_green_county
48453,TX,USA,county,https://covidactnow.org/us/texas-tx/county/travis_county
48455,TX,USA,county,https://covidactnow.org/us/texas-tx/county/trinity_county
48457,TX,USA,county,https://covidactnow.org/us/texas-tx/county/tyler_county
48459,TX,USA,county,https://covidactnow.org/us/texas-tx/county/upshur_county
48461,TX,USA,county,https://covidactnow.org/us/texas-tx/county/upton_county
48463,TX,USA,county,https://covidactnow.org/us/texas-tx/county/uvalde_county
48465,TX,USA,county,https://covidactnow.org/us/texas-tx/county/val_verde_county
48467,TX,USA,county,https://covidactnow.org/us/texas-tx/county/van_zandt_county
48469,TX,USA,county,https://covidactnow.org/us/texas-tx/county/victoria_county
48471,TX,USA,county,https://covidactnow.org/us/texas-tx/county/walker_county
48473,TX,USA,county,https://covidactnow.org/us/texas-tx/county/waller_county
48475,TX,USA,county,https://covidactnow.org/us/texas-tx/county/ward_county
48477,TX,USA,county,https://covidactnow.org/us/texas-tx/county/washington_county
48479,TX,USA,county,https://covidactnow.org/us/texas-tx/county/webb_county
48481,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wharton_county
48483,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wheeler_county
48485,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wichita_county
48487,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wilbarger_county
48489,TX,USA,county,https://covidactnow.org/us/texas-tx/county/willacy_county
48491,TX,USA,county,https://covidactnow.org/us/texas-tx/county/williamson_county
48493,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wilson_county
48495,TX,USA,county,https://covidactnow.org/us/texas-tx/county/winkler_county
48497,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wise_county
48499,TX,USA,county,https://covidactnow.org/us/texas-tx/county/wood_county
48501,TX,USA,county,https://covidactnow.org/us/texas-tx/county/yoakum_county
48503,TX,USA,county,https://covidactnow.org/us/texas-tx/county/young_county
48505,TX,USA,county,https://covidactnow.org/us/texas-tx/county/zapata_county
48507,TX,USA,county,https://covidactnow.org/us/texas-tx/county/zavala_county
49,UT,USA,state,https://covidactnow.org/us/utah-ut
49001,UT,USA,county,https://covidactnow.org/us/utah-ut/county/beaver_county
49003,UT,USA,county,https://covidactnow.org/us/utah-ut/county/box_elder_county
49005,UT,USA,county,https://covidactnow.org/us/utah-ut/county/cache_county
49007,UT,USA,county,https://covidactnow.org/us/utah-ut/county/carbon_county
49009,UT,USA,county,https://covidactnow.org/us/utah-ut/county/daggett_county
49011,UT,USA,county,https://covidactnow.org/us/utah-ut/county/davis_county
49013,UT,USA,county,https://covidactnow.org/us/utah-ut/county/duchesne_county
49015,UT,USA,county,https://covidactnow.org/us/utah-ut/county/emery_county
49017,UT,USA,county,https://covidactnow.org/us/utah-ut/county/garfield_county
49019,UT,USA,county,https://covidactnow.org/us/utah-ut/county/grand_county
49021,UT,USA,county,https://covidactnow.org/us/utah-ut/county/iron_county
49023,UT,USA,county,https://covidactnow.org/us/utah-ut/county/juab_county
49025,UT,USA,county,https://covidactnow.org/us/utah-ut/county/kane_county
49027,UT,USA,county,https://covidactnow.org/us/utah-ut/county/millard_county
49029,UT,USA,county,https://covidactnow.org/us/utah-ut/county/morgan_county
49031,UT,USA,county,https://covidactnow.org/us/utah-ut/county/piute_county
49033,UT,USA,county,https://covidactnow.org/us/utah-ut/county/rich_county
49035,UT,USA,county,https://covidactnow.org/us/utah-ut/county/salt_lake_county
49037,UT,USA,county,https://covidactnow.org/us/utah-ut/county/san_juan_county
49039,UT,USA,county,https://covidactnow.org/us/utah-ut/county/sanpete_county
49041,UT,USA,county,https://covidactnow.org/us/utah-ut/county/sevier_county
49043,UT,USA,county,https://covidactnow.org/us/utah-ut/county/summit_county
49045,UT,USA,county,https://covidactnow.org/us/utah-ut/county/tooele_county
49047,UT,USA,county,https://covidactnow.org/us/utah-ut/county/uintah_county
49049,UT,USA,county,https://covidactnow.org/us/utah-ut/county/utah_county
49051,UT,USA,county,https://covidactnow.org/us/utah-ut/county/wasatch_county
49053,UT,USA,county,https://covidactnow.org/us/utah-ut/county/washington_county
49055,UT,USA,county,https://covidactnow.org/us/utah-ut/county/wayne_county
49057,UT,USA,county,https://covidactnow.org/us/utah-ut/county/weber_county
50,VT,USA,state,https://covidactnow.org/us/vermont-vt
50001,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/addison_county
50003,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/bennington_county
50005,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/caledonia_county
50007,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/chittenden_county
50009,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/essex_county
50011,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/franklin_county
50013,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/grand_isle_county
50015,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/lamoille_county
50017,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/orange_county
50019,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/orleans_county
50021,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/rutland_county
50023,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/washington_county
50025,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/windham_county
50027,VT,USA,county,https://covidactnow.org/us/vermont-vt/county/windsor_county
51,VA,USA,state,https://covidactnow.org/us/virginia-va
51001,VA,USA,county,https://covidactnow.org/us/virginia-va/county/accomack_county
51003,VA,USA,county,https://covidactnow.org/us/virginia-va/county/albemarle_county
51005,VA,USA,county,https://covidactnow.org/us/virginia-va/county/alleghany_county
51007,VA,USA,county,https://covidactnow.org/us/virginia-va/county/amelia_county
51009,VA,USA,county,https://covidactnow.org/us/virginia-va/county/amherst_county
51011,VA,USA,county,https://covidactnow.org/us/virginia-va/county/appomattox_county
51013,VA,USA,county,https://covidactnow.org/us/virginia-va/county/arlington_county
51015,VA,USA,county,https://covidactnow.org/us/virginia-va/county/augusta_county
